"","date","hits","keyword"
"73",2023-08-15,0,"Ortiz 2023"
"74",2023-08-16,0,"Ortiz 2023"
"75",2023-08-17,0,"Ortiz 2023"
"76",2023-08-18,0,"Ortiz 2023"
"77",2023-08-19,0,"Ortiz 2023"
"78",2023-08-20,41,"Ortiz 2023"
"79",2023-08-21,0,"Ortiz 2023"
"80",2023-08-22,22,"Ortiz 2023"
"81",2023-08-23,32,"Ortiz 2023"
"82",2023-08-24,47,"Ortiz 2023"
"83",2023-08-25,0,"Ortiz 2023"
"84",2023-08-26,0,"Ortiz 2023"
"85",2023-08-27,0,"Ortiz 2023"
"86",2023-08-28,0,"Ortiz 2023"
"87",2023-08-29,0,"Ortiz 2023"
"88",2023-08-30,0,"Ortiz 2023"
"89",2023-08-31,0,"Ortiz 2023"
"90",2023-06-04,0,"Eder 2023"
"91",2023-06-05,0,"Eder 2023"
"92",2023-06-06,0,"Eder 2023"
"93",2023-06-07,21,"Eder 2023"
"94",2023-06-08,0,"Eder 2023"
"95",2023-06-09,0,"Eder 2023"
"96",2023-06-10,0,"Eder 2023"
"97",2023-06-11,0,"Eder 2023"
"98",2023-06-12,0,"Eder 2023"
"99",2023-06-13,0,"Eder 2023"
"100",2023-06-14,0,"Eder 2023"
"101",2023-06-15,0,"Eder 2023"
"102",2023-06-16,0,"Eder 2023"
"103",2023-06-17,36,"Eder 2023"
"104",2023-06-18,0,"Eder 2023"
"105",2023-06-19,0,"Eder 2023"
"106",2023-06-20,17,"Eder 2023"
"107",2023-06-21,0,"Eder 2023"
"108",2023-06-22,0,"Eder 2023"
"109",2023-06-23,0,"Eder 2023"
"110",2023-06-24,0,"Eder 2023"
"111",2023-06-25,30,"Eder 2023"
"112",2023-06-26,0,"Eder 2023"
"113",2023-06-27,0,"Eder 2023"
"114",2023-06-28,0,"Eder 2023"
"115",2023-06-29,0,"Eder 2023"
"116",2023-06-30,36,"Eder 2023"
"117",2023-07-01,0,"Eder 2023"
"118",2023-07-02,43,"Eder 2023"
"119",2023-07-03,0,"Eder 2023"
"120",2023-07-04,25,"Eder 2023"
"121",2023-07-05,0,"Eder 2023"
"122",2023-07-06,0,"Eder 2023"
"123",2023-07-07,0,"Eder 2023"
"124",2023-07-08,0,"Eder 2023"
"125",2023-07-09,0,"Eder 2023"
"126",2023-07-10,0,"Eder 2023"
"127",2023-07-11,0,"Eder 2023"
"128",2023-07-12,43,"Eder 2023"
"129",2023-07-13,0,"Eder 2023"
"130",2023-07-14,0,"Eder 2023"
"131",2023-07-15,24,"Eder 2023"
"132",2023-07-16,0,"Eder 2023"
"133",2023-07-17,0,"Eder 2023"
"134",2023-07-18,16,"Eder 2023"
"135",2023-07-19,0,"Eder 2023"
"136",2023-07-20,0,"Eder 2023"
"137",2023-07-21,0,"Eder 2023"
"138",2023-07-22,0,"Eder 2023"
"139",2023-07-23,29,"Eder 2023"
"140",2023-07-24,0,"Eder 2023"
"141",2023-07-25,0,"Eder 2023"
"142",2023-07-26,24,"Eder 2023"
"143",2023-07-27,0,"Eder 2023"
"144",2023-07-28,0,"Eder 2023"
"145",2023-07-29,0,"Eder 2023"
"146",2023-07-30,0,"Eder 2023"
"147",2023-07-31,0,"Eder 2023"
"148",2023-08-01,0,"Eder 2023"
"149",2023-08-02,0,"Eder 2023"
"150",2023-08-03,52,"Eder 2023"
"151",2023-08-04,0,"Eder 2023"
"152",2023-08-05,0,"Eder 2023"
"153",2023-08-06,0,"Eder 2023"
"154",2023-08-07,0,"Eder 2023"
"155",2023-08-08,0,"Eder 2023"
"156",2023-08-09,0,"Eder 2023"
"157",2023-08-10,0,"Eder 2023"
"158",2023-08-11,52,"Eder 2023"
"159",2023-08-12,0,"Eder 2023"
"160",2023-08-13,0,"Eder 2023"
"161",2023-08-14,0,"Eder 2023"
"162",2023-08-15,31,"Eder 2023"
"163",2023-08-16,19,"Eder 2023"
"164",2023-08-17,27,"Eder 2023"
"165",2023-08-18,0,"Eder 2023"
"166",2023-08-19,0,"Eder 2023"
"167",2023-08-20,0,"Eder 2023"
"168",2023-08-21,0,"Eder 2023"
"169",2023-08-22,0,"Eder 2023"
"170",2023-08-23,0,"Eder 2023"
"171",2023-08-24,0,"Eder 2023"
"172",2023-08-25,0,"Eder 2023"
"173",2023-08-26,31,"Eder 2023"
"174",2023-08-27,0,"Eder 2023"
"175",2023-08-28,66,"Eder 2023"
"176",2023-08-29,0,"Eder 2023"
"177",2023-08-30,0,"Eder 2023"
"178",2023-08-31,20,"Eder 2023"
"179",2023-06-04,0,"Rojas 2023"
"180",2023-06-05,0,"Rojas 2023"
"181",2023-06-06,0,"Rojas 2023"
"182",2023-06-07,16,"Rojas 2023"
"183",2023-06-08,42,"Rojas 2023"
"184",2023-06-09,0,"Rojas 2023"
"185",2023-06-10,0,"Rojas 2023"
"186",2023-06-11,22,"Rojas 2023"
"187",2023-06-12,92,"Rojas 2023"
"188",2023-06-13,0,"Rojas 2023"
"189",2023-06-14,0,"Rojas 2023"
"190",2023-06-15,0,"Rojas 2023"
"191",2023-06-16,0,"Rojas 2023"
"192",2023-06-17,0,"Rojas 2023"
"193",2023-06-18,0,"Rojas 2023"
"194",2023-06-19,81,"Rojas 2023"
"195",2023-06-20,0,"Rojas 2023"
"196",2023-06-21,50,"Rojas 2023"
"197",2023-06-22,0,"Rojas 2023"
"198",2023-06-23,0,"Rojas 2023"
"199",2023-06-24,57,"Rojas 2023"
"200",2023-06-25,0,"Rojas 2023"
"201",2023-06-26,0,"Rojas 2023"
"202",2023-06-27,0,"Rojas 2023"
"203",2023-06-28,87,"Rojas 2023"
"204",2023-06-29,23,"Rojas 2023"
"205",2023-06-30,0,"Rojas 2023"
"206",2023-07-01,0,"Rojas 2023"
"207",2023-07-02,0,"Rojas 2023"
"208",2023-07-03,0,"Rojas 2023"
"209",2023-07-04,0,"Rojas 2023"
"210",2023-07-05,0,"Rojas 2023"
"211",2023-07-06,0,"Rojas 2023"
"212",2023-07-07,0,"Rojas 2023"
"213",2023-07-08,0,"Rojas 2023"
"214",2023-07-09,49,"Rojas 2023"
"215",2023-07-10,21,"Rojas 2023"
"216",2023-07-11,0,"Rojas 2023"
"217",2023-07-12,27,"Rojas 2023"
"218",2023-07-13,33,"Rojas 2023"
"219",2023-07-14,0,"Rojas 2023"
"220",2023-07-15,0,"Rojas 2023"
"221",2023-07-16,0,"Rojas 2023"
"222",2023-07-17,35,"Rojas 2023"
"223",2023-07-18,0,"Rojas 2023"
"224",2023-07-19,0,"Rojas 2023"
"225",2023-07-20,0,"Rojas 2023"
"226",2023-07-21,0,"Rojas 2023"
"227",2023-07-22,0,"Rojas 2023"
