"","date","hits","keyword"
"91",2023-06-24,18,"Gustavo Bolivar"
"92",2023-06-25,0,"Gustavo Bolivar"
"93",2023-06-26,11,"Gustavo Bolivar"
"94",2023-06-27,0,"Gustavo Bolivar"
"95",2023-06-28,0,"Gustavo Bolivar"
"96",2023-06-29,20,"Gustavo Bolivar"
"97",2023-06-30,11,"Gustavo Bolivar"
"98",2023-07-01,0,"Gustavo Bolivar"
"99",2023-07-02,0,"Gustavo Bolivar"
"100",2023-07-03,0,"Gustavo Bolivar"
"101",2023-07-04,0,"Gustavo Bolivar"
"102",2023-07-05,0,"Gustavo Bolivar"
"103",2023-07-06,0,"Gustavo Bolivar"
"104",2023-07-07,25,"Gustavo Bolivar"
"105",2023-07-08,0,"Gustavo Bolivar"
"106",2023-07-09,0,"Gustavo Bolivar"
"107",2023-07-10,0,"Gustavo Bolivar"
"108",2023-07-11,29,"Gustavo Bolivar"
"109",2023-07-12,0,"Gustavo Bolivar"
"110",2023-07-13,0,"Gustavo Bolivar"
"111",2023-07-14,16,"Gustavo Bolivar"
"112",2023-07-15,18,"Gustavo Bolivar"
"113",2023-07-16,0,"Gustavo Bolivar"
"114",2023-07-17,0,"Gustavo Bolivar"
"115",2023-07-18,0,"Gustavo Bolivar"
"116",2023-07-19,0,"Gustavo Bolivar"
"117",2023-07-20,0,"Gustavo Bolivar"
"118",2023-07-21,26,"Gustavo Bolivar"
"119",2023-07-22,18,"Gustavo Bolivar"
"120",2023-07-23,21,"Gustavo Bolivar"
"121",2023-07-24,35,"Gustavo Bolivar"
"122",2023-07-25,57,"Gustavo Bolivar"
"123",2023-07-26,100,"Gustavo Bolivar"
"124",2023-07-27,61,"Gustavo Bolivar"
"125",2023-07-28,17,"Gustavo Bolivar"
"126",2023-07-29,60,"Gustavo Bolivar"
"127",2023-07-30,16,"Gustavo Bolivar"
"128",2023-07-31,41,"Gustavo Bolivar"
"129",2023-08-01,52,"Gustavo Bolivar"
"130",2023-08-02,25,"Gustavo Bolivar"
