"","date","hits","keyword"
"119",2023-06-04,0,"Gustavo Bolivar"
"120",2023-06-05,59,"Gustavo Bolivar"
"121",2023-06-06,67,"Gustavo Bolivar"
"122",2023-06-07,14,"Gustavo Bolivar"
"123",2023-06-08,15,"Gustavo Bolivar"
"124",2023-06-09,0,"Gustavo Bolivar"
"125",2023-06-10,30,"Gustavo Bolivar"
"126",2023-06-11,0,"Gustavo Bolivar"
"127",2023-06-12,41,"Gustavo Bolivar"
"128",2023-06-13,0,"Gustavo Bolivar"
"129",2023-06-14,22,"Gustavo Bolivar"
"130",2023-06-15,0,"Gustavo Bolivar"
"131",2023-06-16,19,"Gustavo Bolivar"
"132",2023-06-17,0,"Gustavo Bolivar"
"133",2023-06-18,0,"Gustavo Bolivar"
"134",2023-06-19,35,"Gustavo Bolivar"
"135",2023-06-20,0,"Gustavo Bolivar"
"136",2023-06-21,0,"Gustavo Bolivar"
"137",2023-06-22,0,"Gustavo Bolivar"
"138",2023-06-23,19,"Gustavo Bolivar"
"139",2023-06-24,0,"Gustavo Bolivar"
"140",2023-06-25,0,"Gustavo Bolivar"
"141",2023-06-26,28,"Gustavo Bolivar"
"142",2023-06-27,0,"Gustavo Bolivar"
"143",2023-06-28,0,"Gustavo Bolivar"
"144",2023-06-29,22,"Gustavo Bolivar"
"145",2023-06-30,27,"Gustavo Bolivar"
"146",2023-07-01,0,"Gustavo Bolivar"
"147",2023-07-02,20,"Gustavo Bolivar"
"148",2023-07-03,26,"Gustavo Bolivar"
"149",2023-07-04,0,"Gustavo Bolivar"
"150",2023-07-05,0,"Gustavo Bolivar"
"151",2023-07-06,0,"Gustavo Bolivar"
"152",2023-07-07,0,"Gustavo Bolivar"
"153",2023-07-08,0,"Gustavo Bolivar"
"154",2023-07-09,0,"Gustavo Bolivar"
"155",2023-07-10,0,"Gustavo Bolivar"
"156",2023-07-11,0,"Gustavo Bolivar"
"157",2023-07-12,0,"Gustavo Bolivar"
"158",2023-07-13,12,"Gustavo Bolivar"
"159",2023-07-14,17,"Gustavo Bolivar"
"160",2023-07-15,0,"Gustavo Bolivar"
"161",2023-07-16,0,"Gustavo Bolivar"
